LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,CPI,TOT,AGRWTH,A,1974,16.04399,
GBR,CPI,TOT,AGRWTH,A,1975,24.20729,
GBR,CPI,TOT,AGRWTH,A,1976,16.55952,
GBR,CPI,TOT,AGRWTH,A,1977,15.84027,
GBR,CPI,TOT,AGRWTH,A,1978,8.263139,
GBR,CPI,TOT,AGRWTH,A,1979,13.42129,
GBR,CPI,TOT,AGRWTH,A,1980,17.96593,
GBR,CPI,TOT,AGRWTH,A,1981,11.87662,
GBR,CPI,TOT,AGRWTH,A,1982,8.59887,
GBR,CPI,TOT,AGRWTH,A,1983,4.609302,
GBR,CPI,TOT,AGRWTH,A,1984,4.960712,
GBR,CPI,TOT,AGRWTH,A,1985,6.071394,
GBR,CPI,TOT,AGRWTH,A,1986,3.427615,
GBR,CPI,TOT,AGRWTH,A,1987,4.148918,
GBR,CPI,TOT,AGRWTH,A,1988,4.2094,B
GBR,CPI,TOT,AGRWTH,A,1989,5.7,
GBR,CPI,TOT,AGRWTH,A,1990,8,
GBR,CPI,TOT,AGRWTH,A,1991,7.5,
GBR,CPI,TOT,AGRWTH,A,1992,4.6,
GBR,CPI,TOT,AGRWTH,A,1993,2.6,
GBR,CPI,TOT,AGRWTH,A,1994,2.2,
GBR,CPI,TOT,AGRWTH,A,1995,2.7,
GBR,CPI,TOT,AGRWTH,A,1996,2.9,
GBR,CPI,TOT,AGRWTH,A,1997,2.2,
GBR,CPI,TOT,AGRWTH,A,1998,1.8,
GBR,CPI,TOT,AGRWTH,A,1999,1.7,
GBR,CPI,TOT,AGRWTH,A,2000,1.2,
GBR,CPI,TOT,AGRWTH,A,2001,1.6,
GBR,CPI,TOT,AGRWTH,A,2002,1.5,
GBR,CPI,TOT,AGRWTH,A,2003,1.4,
GBR,CPI,TOT,AGRWTH,A,2004,1.4,
GBR,CPI,TOT,AGRWTH,A,2005,2.1,
GBR,CPI,TOT,AGRWTH,A,2006,2.5,
GBR,CPI,TOT,AGRWTH,A,2007,2.4,
GBR,CPI,TOT,AGRWTH,A,2008,3.5,
GBR,CPI,TOT,AGRWTH,A,2009,2,
GBR,CPI,TOT,AGRWTH,A,2010,2.5,
GBR,CPI,TOT,AGRWTH,A,2011,3.8,
GBR,CPI,TOT,AGRWTH,A,2012,2.6,
GBR,CPI,TOT,AGRWTH,A,2013,2.3,
GBR,CPI,TOT,AGRWTH,A,2014,1.5,
GBR,CPI,TOT,AGRWTH,A,2015,0.4,
GBR,CPI,TOT,AGRWTH,A,2016,1,
GBR,CPI,TOT,AGRWTH,A,2017,2.6,
GBR,CPI,TOT,AGRWTH,A,2018,2.3,
GBR,CPI,TOT,AGRWTH,A,2019,1.7,
GBR,CPI,TOT,AGRWTH,A,2020,1,
GBR,CPI,TOT,AGRWTH,A,2021,2.5,
USA,CPI,TOT,AGRWTH,A,1956,1.525054,
USA,CPI,TOT,AGRWTH,A,1957,3.341508,
USA,CPI,TOT,AGRWTH,A,1958,2.729161,
USA,CPI,TOT,AGRWTH,A,1959,1.010684,
USA,CPI,TOT,AGRWTH,A,1960,1.457976,
USA,CPI,TOT,AGRWTH,A,1961,1.070724,
USA,CPI,TOT,AGRWTH,A,1962,1.198773,
USA,CPI,TOT,AGRWTH,A,1963,1.239669,
USA,CPI,TOT,AGRWTH,A,1964,1.278912,
USA,CPI,TOT,AGRWTH,A,1965,1.585169,
USA,CPI,TOT,AGRWTH,A,1966,3.015075,
USA,CPI,TOT,AGRWTH,A,1967,2.772786,
USA,CPI,TOT,AGRWTH,A,1968,4.271796,
USA,CPI,TOT,AGRWTH,A,1969,5.462386,
USA,CPI,TOT,AGRWTH,A,1970,5.838255,
USA,CPI,TOT,AGRWTH,A,1971,4.292767,
USA,CPI,TOT,AGRWTH,A,1972,3.272278,
USA,CPI,TOT,AGRWTH,A,1973,6.17776,
USA,CPI,TOT,AGRWTH,A,1974,11.0548,
USA,CPI,TOT,AGRWTH,A,1975,9.143147,
USA,CPI,TOT,AGRWTH,A,1976,5.744812,
USA,CPI,TOT,AGRWTH,A,1977,6.501684,
USA,CPI,TOT,AGRWTH,A,1978,7.630964,
USA,CPI,TOT,AGRWTH,A,1979,11.25447,
USA,CPI,TOT,AGRWTH,A,1980,13.5492,
USA,CPI,TOT,AGRWTH,A,1981,10.33471,
USA,CPI,TOT,AGRWTH,A,1982,6.131427,
USA,CPI,TOT,AGRWTH,A,1983,3.212435,
USA,CPI,TOT,AGRWTH,A,1984,4.300536,
USA,CPI,TOT,AGRWTH,A,1985,3.545644,
USA,CPI,TOT,AGRWTH,A,1986,1.898048,
USA,CPI,TOT,AGRWTH,A,1987,3.664563,
USA,CPI,TOT,AGRWTH,A,1988,4.077741,
USA,CPI,TOT,AGRWTH,A,1989,4.827003,
USA,CPI,TOT,AGRWTH,A,1990,5.397956,
USA,CPI,TOT,AGRWTH,A,1991,4.234964,
USA,CPI,TOT,AGRWTH,A,1992,3.02882,
USA,CPI,TOT,AGRWTH,A,1993,2.951657,
USA,CPI,TOT,AGRWTH,A,1994,2.607442,
USA,CPI,TOT,AGRWTH,A,1995,2.80542,
USA,CPI,TOT,AGRWTH,A,1996,2.931204,
USA,CPI,TOT,AGRWTH,A,1997,2.33769,
USA,CPI,TOT,AGRWTH,A,1998,1.552279,
USA,CPI,TOT,AGRWTH,A,1999,2.188027,
USA,CPI,TOT,AGRWTH,A,2000,3.376857,
USA,CPI,TOT,AGRWTH,A,2001,2.826171,
USA,CPI,TOT,AGRWTH,A,2002,1.586032,
USA,CPI,TOT,AGRWTH,A,2003,2.270095,
USA,CPI,TOT,AGRWTH,A,2004,2.677237,
USA,CPI,TOT,AGRWTH,A,2005,3.392747,
USA,CPI,TOT,AGRWTH,A,2006,3.225944,
USA,CPI,TOT,AGRWTH,A,2007,2.852673,
USA,CPI,TOT,AGRWTH,A,2008,3.8391,
USA,CPI,TOT,AGRWTH,A,2009,-0.3555463,
USA,CPI,TOT,AGRWTH,A,2010,1.640043,
USA,CPI,TOT,AGRWTH,A,2011,3.156842,
USA,CPI,TOT,AGRWTH,A,2012,2.069337,
USA,CPI,TOT,AGRWTH,A,2013,1.464833,
USA,CPI,TOT,AGRWTH,A,2014,1.622223,
USA,CPI,TOT,AGRWTH,A,2015,0.1186271,
USA,CPI,TOT,AGRWTH,A,2016,1.261583,
USA,CPI,TOT,AGRWTH,A,2017,2.13011,
USA,CPI,TOT,AGRWTH,A,2018,2.442583,
USA,CPI,TOT,AGRWTH,A,2019,1.81221,
USA,CPI,TOT,AGRWTH,A,2020,1.233584,
USA,CPI,TOT,AGRWTH,A,2021,4.697859,
BRA,CPI,TOT,AGRWTH,A,1981,101.7251,
BRA,CPI,TOT,AGRWTH,A,1982,100.5434,
BRA,CPI,TOT,AGRWTH,A,1983,135.0277,
BRA,CPI,TOT,AGRWTH,A,1984,192.1217,
BRA,CPI,TOT,AGRWTH,A,1985,225.9897,
BRA,CPI,TOT,AGRWTH,A,1986,147.1428,
BRA,CPI,TOT,AGRWTH,A,1987,228.3362,
BRA,CPI,TOT,AGRWTH,A,1988,629.1145,
BRA,CPI,TOT,AGRWTH,A,1989,1430.724,
BRA,CPI,TOT,AGRWTH,A,1990,2947.733,
BRA,CPI,TOT,AGRWTH,A,1991,432.7866,
BRA,CPI,TOT,AGRWTH,A,1992,951.962,
BRA,CPI,TOT,AGRWTH,A,1993,1927.381,
BRA,CPI,TOT,AGRWTH,A,1994,2075.888,
BRA,CPI,TOT,AGRWTH,A,1995,66.00703,
BRA,CPI,TOT,AGRWTH,A,1996,15.75767,
BRA,CPI,TOT,AGRWTH,A,1997,6.926713,
BRA,CPI,TOT,AGRWTH,A,1998,3.195076,
BRA,CPI,TOT,AGRWTH,A,1999,4.858448,
BRA,CPI,TOT,AGRWTH,A,2000,7.044141,
BRA,CPI,TOT,AGRWTH,A,2001,6.840359,
BRA,CPI,TOT,AGRWTH,A,2002,8.450165,
BRA,CPI,TOT,AGRWTH,A,2003,14.71492,
BRA,CPI,TOT,AGRWTH,A,2004,6.597185,
BRA,CPI,TOT,AGRWTH,A,2005,6.869537,
BRA,CPI,TOT,AGRWTH,A,2006,4.183568,
BRA,CPI,TOT,AGRWTH,A,2007,3.641273,
BRA,CPI,TOT,AGRWTH,A,2008,5.678594,
BRA,CPI,TOT,AGRWTH,A,2009,4.888035,
BRA,CPI,TOT,AGRWTH,A,2010,5.038727,
BRA,CPI,TOT,AGRWTH,A,2011,6.63645,
BRA,CPI,TOT,AGRWTH,A,2012,5.403499,
BRA,CPI,TOT,AGRWTH,A,2013,6.204311,
BRA,CPI,TOT,AGRWTH,A,2014,6.32904,
BRA,CPI,TOT,AGRWTH,A,2015,9.029901,
BRA,CPI,TOT,AGRWTH,A,2016,8.739143,
BRA,CPI,TOT,AGRWTH,A,2017,3.446373,
BRA,CPI,TOT,AGRWTH,A,2018,3.66485,
BRA,CPI,TOT,AGRWTH,A,2019,3.732976,
BRA,CPI,TOT,AGRWTH,A,2020,3.211768,
BRA,CPI,TOT,AGRWTH,A,2021,8.30166,
CHL,CPI,TOT,AGRWTH,A,1971,20.05224,
CHL,CPI,TOT,AGRWTH,A,1972,77.79574,
CHL,CPI,TOT,AGRWTH,A,1973,352.811,
CHL,CPI,TOT,AGRWTH,A,1974,504.7385,
CHL,CPI,TOT,AGRWTH,A,1975,374.7353,
CHL,CPI,TOT,AGRWTH,A,1976,211.9243,
CHL,CPI,TOT,AGRWTH,A,1977,91.95413,
CHL,CPI,TOT,AGRWTH,A,1978,40.08723,
CHL,CPI,TOT,AGRWTH,A,1979,33.38921,
CHL,CPI,TOT,AGRWTH,A,1980,35.13835,
CHL,CPI,TOT,AGRWTH,A,1981,19.68683,
CHL,CPI,TOT,AGRWTH,A,1982,9.941022,
CHL,CPI,TOT,AGRWTH,A,1983,27.2572,
CHL,CPI,TOT,AGRWTH,A,1984,19.86021,
CHL,CPI,TOT,AGRWTH,A,1985,30.7035,
CHL,CPI,TOT,AGRWTH,A,1986,19.47687,
CHL,CPI,TOT,AGRWTH,A,1987,19.88081,
CHL,CPI,TOT,AGRWTH,A,1988,14.68436,
CHL,CPI,TOT,AGRWTH,A,1989,17.02794,
CHL,CPI,TOT,AGRWTH,A,1990,26.03648,
CHL,CPI,TOT,AGRWTH,A,1991,21.78442,
CHL,CPI,TOT,AGRWTH,A,1992,15.4258,
CHL,CPI,TOT,AGRWTH,A,1993,12.72776,
CHL,CPI,TOT,AGRWTH,A,1994,11.44312,
CHL,CPI,TOT,AGRWTH,A,1995,8.232634,
CHL,CPI,TOT,AGRWTH,A,1996,7.359115,
CHL,CPI,TOT,AGRWTH,A,1997,6.133866,
CHL,CPI,TOT,AGRWTH,A,1998,5.110244,
CHL,CPI,TOT,AGRWTH,A,1999,3.336883,
CHL,CPI,TOT,AGRWTH,A,2000,3.843273,
CHL,CPI,TOT,AGRWTH,A,2001,3.569101,
CHL,CPI,TOT,AGRWTH,A,2002,2.489398,
CHL,CPI,TOT,AGRWTH,A,2003,2.810177,
CHL,CPI,TOT,AGRWTH,A,2004,1.054739,
CHL,CPI,TOT,AGRWTH,A,2005,3.052574,
CHL,CPI,TOT,AGRWTH,A,2006,3.392019,
CHL,CPI,TOT,AGRWTH,A,2007,4.407798,
CHL,CPI,TOT,AGRWTH,A,2008,8.716269,
CHL,CPI,TOT,AGRWTH,A,2009,0.3530467,
CHL,CPI,TOT,AGRWTH,A,2010,1.410711,
CHL,CPI,TOT,AGRWTH,A,2011,3.341217,
CHL,CPI,TOT,AGRWTH,A,2012,3.007448,
CHL,CPI,TOT,AGRWTH,A,2013,1.789556,
CHL,CPI,TOT,AGRWTH,A,2014,4.718675,
CHL,CPI,TOT,AGRWTH,A,2015,4.348773,
CHL,CPI,TOT,AGRWTH,A,2016,3.786194,
CHL,CPI,TOT,AGRWTH,A,2017,2.182719,
CHL,CPI,TOT,AGRWTH,A,2018,2.43489,
CHL,CPI,TOT,AGRWTH,A,2019,2.557545,
CHL,CPI,TOT,AGRWTH,A,2020,3.045491,
CHL,CPI,TOT,AGRWTH,A,2021,4.524569,
CHN,CPI,TOT,AGRWTH,A,1985,9.3,
CHN,CPI,TOT,AGRWTH,A,1986,6.5,
CHN,CPI,TOT,AGRWTH,A,1987,7.3,
CHN,CPI,TOT,AGRWTH,A,1988,18.8,
CHN,CPI,TOT,AGRWTH,A,1989,18,
CHN,CPI,TOT,AGRWTH,A,1990,3.1,
CHN,CPI,TOT,AGRWTH,A,1991,3.4,
CHN,CPI,TOT,AGRWTH,A,1992,6.4,
CHN,CPI,TOT,AGRWTH,A,1993,14.7,
CHN,CPI,TOT,AGRWTH,A,1994,24.1,
CHN,CPI,TOT,AGRWTH,A,1995,17.1,
CHN,CPI,TOT,AGRWTH,A,1996,8.3,
CHN,CPI,TOT,AGRWTH,A,1997,2.8,
CHN,CPI,TOT,AGRWTH,A,1998,-0.8,
CHN,CPI,TOT,AGRWTH,A,1999,-1.4,
CHN,CPI,TOT,AGRWTH,A,2000,0.4,
CHN,CPI,TOT,AGRWTH,A,2001,0.7,
CHN,CPI,TOT,AGRWTH,A,2002,-0.8,
CHN,CPI,TOT,AGRWTH,A,2003,1.2,
CHN,CPI,TOT,AGRWTH,A,2004,3.9,
CHN,CPI,TOT,AGRWTH,A,2005,1.8,
CHN,CPI,TOT,AGRWTH,A,2006,1.5,
CHN,CPI,TOT,AGRWTH,A,2007,4.8,
CHN,CPI,TOT,AGRWTH,A,2008,5.9,
CHN,CPI,TOT,AGRWTH,A,2009,-0.7,
CHN,CPI,TOT,AGRWTH,A,2010,3.3,
CHN,CPI,TOT,AGRWTH,A,2011,5.4,
CHN,CPI,TOT,AGRWTH,A,2012,2.6,
CHN,CPI,TOT,AGRWTH,A,2013,2.6,
CHN,CPI,TOT,AGRWTH,A,2014,2,
CHN,CPI,TOT,AGRWTH,A,2015,1.4,
CHN,CPI,TOT,AGRWTH,A,2016,2,
CHN,CPI,TOT,AGRWTH,A,2017,1.6,
CHN,CPI,TOT,AGRWTH,A,2018,2.1,
CHN,CPI,TOT,AGRWTH,A,2019,2.9,
CHN,CPI,TOT,AGRWTH,A,2020,2.5,
CHN,CPI,TOT,AGRWTH,A,2021,0.9,
EST,CPI,TOT,AGRWTH,A,1998,8.744751,
EST,CPI,TOT,AGRWTH,A,1999,3.296111,
EST,CPI,TOT,AGRWTH,A,2000,4.018489,
EST,CPI,TOT,AGRWTH,A,2001,5.74828,
EST,CPI,TOT,AGRWTH,A,2002,3.571913,
EST,CPI,TOT,AGRWTH,A,2003,1.334991,
EST,CPI,TOT,AGRWTH,A,2004,3.048111,
EST,CPI,TOT,AGRWTH,A,2005,4.079714,
EST,CPI,TOT,AGRWTH,A,2006,4.437621,
EST,CPI,TOT,AGRWTH,A,2007,6.601326,
EST,CPI,TOT,AGRWTH,A,2008,10.36236,
EST,CPI,TOT,AGRWTH,A,2009,-0.07840831,
EST,CPI,TOT,AGRWTH,A,2010,2.972045,
EST,CPI,TOT,AGRWTH,A,2011,4.981901,
EST,CPI,TOT,AGRWTH,A,2012,3.9334,
EST,CPI,TOT,AGRWTH,A,2013,2.780567,
EST,CPI,TOT,AGRWTH,A,2014,-0.1061751,
EST,CPI,TOT,AGRWTH,A,2015,-0.492326,
EST,CPI,TOT,AGRWTH,A,2016,0.1486849,
EST,CPI,TOT,AGRWTH,A,2017,3.417236,
EST,CPI,TOT,AGRWTH,A,2018,3.436327,
EST,CPI,TOT,AGRWTH,A,2019,2.277259,
EST,CPI,TOT,AGRWTH,A,2020,-0.4445311,
EST,CPI,TOT,AGRWTH,A,2021,4.653167,
IND,CPI,TOT,AGRWTH,A,1958,4.775169,
IND,CPI,TOT,AGRWTH,A,1959,4.557539,
IND,CPI,TOT,AGRWTH,A,1960,1.779876,
IND,CPI,TOT,AGRWTH,A,1961,1.695218,
IND,CPI,TOT,AGRWTH,A,1962,3.632216,
IND,CPI,TOT,AGRWTH,A,1963,2.946157,
IND,CPI,TOT,AGRWTH,A,1964,13.35526,
IND,CPI,TOT,AGRWTH,A,1965,9.474753,
IND,CPI,TOT,AGRWTH,A,1966,10.80186,
IND,CPI,TOT,AGRWTH,A,1967,13.0622,
IND,CPI,TOT,AGRWTH,A,1968,3.23741,
IND,CPI,TOT,AGRWTH,A,1969,-0.5841361,
IND,CPI,TOT,AGRWTH,A,1970,5.092258,
IND,CPI,TOT,AGRWTH,A,1971,3.079941,
IND,CPI,TOT,AGRWTH,A,1972,6.442097,
IND,CPI,TOT,AGRWTH,A,1973,16.94082,
IND,CPI,TOT,AGRWTH,A,1974,28.59873,
IND,CPI,TOT,AGRWTH,A,1975,5.748425,
IND,CPI,TOT,AGRWTH,A,1976,-7.633931,
IND,CPI,TOT,AGRWTH,A,1977,8.307467,
IND,CPI,TOT,AGRWTH,A,1978,2.523039,
IND,CPI,TOT,AGRWTH,A,1979,6.275692,
IND,CPI,TOT,AGRWTH,A,1980,11.34606,
IND,CPI,TOT,AGRWTH,A,1981,13.11255,
IND,CPI,TOT,AGRWTH,A,1982,7.89075,
IND,CPI,TOT,AGRWTH,A,1983,11.86807,
IND,CPI,TOT,AGRWTH,A,1984,8.318914,
IND,CPI,TOT,AGRWTH,A,1985,5.556426,
IND,CPI,TOT,AGRWTH,A,1986,8.729712,
IND,CPI,TOT,AGRWTH,A,1987,8.801135,
IND,CPI,TOT,AGRWTH,A,1988,9.383466,
IND,CPI,TOT,AGRWTH,A,1989,7.074283,
IND,CPI,TOT,AGRWTH,A,1990,8.971233,
IND,CPI,TOT,AGRWTH,A,1991,13.87025,
IND,CPI,TOT,AGRWTH,A,1992,11.78782,
IND,CPI,TOT,AGRWTH,A,1993,6.32689,
IND,CPI,TOT,AGRWTH,A,1994,10.24793,
IND,CPI,TOT,AGRWTH,A,1995,10.22489,
IND,CPI,TOT,AGRWTH,A,1996,8.977149,
IND,CPI,TOT,AGRWTH,A,1997,7.164254,
IND,CPI,TOT,AGRWTH,A,1998,13.23084,
IND,CPI,TOT,AGRWTH,A,1999,4.669821,
IND,CPI,TOT,AGRWTH,A,2000,4.009434,
IND,CPI,TOT,AGRWTH,A,2001,3.779289,
IND,CPI,TOT,AGRWTH,A,2002,4.29716,
IND,CPI,TOT,AGRWTH,A,2003,3.805866,
IND,CPI,TOT,AGRWTH,A,2004,3.767238,
IND,CPI,TOT,AGRWTH,A,2005,4.246353,
IND,CPI,TOT,AGRWTH,A,2006,5.796516,
IND,CPI,TOT,AGRWTH,A,2007,6.372881,
IND,CPI,TOT,AGRWTH,A,2008,8.349267,
IND,CPI,TOT,AGRWTH,A,2009,10.88235,
IND,CPI,TOT,AGRWTH,A,2010,11.98939,
IND,CPI,TOT,AGRWTH,A,2011,8.858361,
IND,CPI,TOT,AGRWTH,A,2012,9.312446,
IND,CPI,TOT,AGRWTH,A,2013,10.90764,
IND,CPI,TOT,AGRWTH,A,2014,6.353195,
IND,CPI,TOT,AGRWTH,A,2015,5.872427,
IND,CPI,TOT,AGRWTH,A,2016,4.941027,
IND,CPI,TOT,AGRWTH,A,2017,2.490887,
IND,CPI,TOT,AGRWTH,A,2018,4.8607,
IND,CPI,TOT,AGRWTH,A,2019,7.659695,
IND,CPI,TOT,AGRWTH,A,2020,5.561349,
IND,CPI,TOT,AGRWTH,A,2021,4.890086,
IDN,CPI,TOT,AGRWTH,A,1969,15.47988,
IDN,CPI,TOT,AGRWTH,A,1970,12.39946,
IDN,CPI,TOT,AGRWTH,A,1971,4.233751,
IDN,CPI,TOT,AGRWTH,A,1972,6.521739,
IDN,CPI,TOT,AGRWTH,A,1973,31.04189,
IDN,CPI,TOT,AGRWTH,A,1974,40.4918,
IDN,CPI,TOT,AGRWTH,A,1975,19.1657,
IDN,CPI,TOT,AGRWTH,A,1976,19.82864,
IDN,CPI,TOT,AGRWTH,A,1977,11.05209,
IDN,CPI,TOT,AGRWTH,A,1978,8.112583,
IDN,CPI,TOT,AGRWTH,A,1979,16.23277,
IDN,CPI,TOT,AGRWTH,A,1980,18.03543,
IDN,CPI,TOT,AGRWTH,A,1981,12.26591,
IDN,CPI,TOT,AGRWTH,A,1982,9.445426,
IDN,CPI,TOT,AGRWTH,A,1983,11.79974,
IDN,CPI,TOT,AGRWTH,A,1984,10.45504,
IDN,CPI,TOT,AGRWTH,A,1985,4.724538,
IDN,CPI,TOT,AGRWTH,A,1986,5.822666,
IDN,CPI,TOT,AGRWTH,A,1987,9.278655,
IDN,CPI,TOT,AGRWTH,A,1988,8.045357,
IDN,CPI,TOT,AGRWTH,A,1989,6.415542,
IDN,CPI,TOT,AGRWTH,A,1990,7.819196,
IDN,CPI,TOT,AGRWTH,A,1991,9.419066,
IDN,CPI,TOT,AGRWTH,A,1992,7.523511,
IDN,CPI,TOT,AGRWTH,A,1993,9.671896,
IDN,CPI,TOT,AGRWTH,A,1994,8.532005,
IDN,CPI,TOT,AGRWTH,A,1995,9.420318,
IDN,CPI,TOT,AGRWTH,A,1996,7.97328,
IDN,CPI,TOT,AGRWTH,A,1997,6.226142,
IDN,CPI,TOT,AGRWTH,A,1998,58.45105,
IDN,CPI,TOT,AGRWTH,A,1999,20.47783,
IDN,CPI,TOT,AGRWTH,A,2000,3.688618,
IDN,CPI,TOT,AGRWTH,A,2001,11.50012,
IDN,CPI,TOT,AGRWTH,A,2002,11.90012,
IDN,CPI,TOT,AGRWTH,A,2003,6.757316,
IDN,CPI,TOT,AGRWTH,A,2004,6.06406,
IDN,CPI,TOT,AGRWTH,A,2005,10.4532,
IDN,CPI,TOT,AGRWTH,A,2006,13.10867,
IDN,CPI,TOT,AGRWTH,A,2007,6.406562,
IDN,CPI,TOT,AGRWTH,A,2008,10.22667,
IDN,CPI,TOT,AGRWTH,A,2009,4.386416,
IDN,CPI,TOT,AGRWTH,A,2010,5.134203,
IDN,CPI,TOT,AGRWTH,A,2011,5.356048,
IDN,CPI,TOT,AGRWTH,A,2012,4.279512,
IDN,CPI,TOT,AGRWTH,A,2013,6.4125,
IDN,CPI,TOT,AGRWTH,A,2014,6.394926,
IDN,CPI,TOT,AGRWTH,A,2015,6.363121,
IDN,CPI,TOT,AGRWTH,A,2016,3.525805,
IDN,CPI,TOT,AGRWTH,A,2017,3.808798,
IDN,CPI,TOT,AGRWTH,A,2018,3.198346,
IDN,CPI,TOT,AGRWTH,A,2019,3.030587,
IDN,CPI,TOT,AGRWTH,A,2020,1.920968,
IDN,CPI,TOT,AGRWTH,A,2021,1.560136,
ISR,CPI,TOT,AGRWTH,A,1971,11.97257,
ISR,CPI,TOT,AGRWTH,A,1972,12.88147,
ISR,CPI,TOT,AGRWTH,A,1973,20.03237,
ISR,CPI,TOT,AGRWTH,A,1974,39.67998,
ISR,CPI,TOT,AGRWTH,A,1975,39.30674,
ISR,CPI,TOT,AGRWTH,A,1976,31.31087,
ISR,CPI,TOT,AGRWTH,A,1977,34.61672,
ISR,CPI,TOT,AGRWTH,A,1978,50.55094,
ISR,CPI,TOT,AGRWTH,A,1979,78.31003,
ISR,CPI,TOT,AGRWTH,A,1980,131.025,
ISR,CPI,TOT,AGRWTH,A,1981,116.8,
ISR,CPI,TOT,AGRWTH,A,1982,120.3644,
ISR,CPI,TOT,AGRWTH,A,1983,145.9515,
ISR,CPI,TOT,AGRWTH,A,1984,373.2157,
ISR,CPI,TOT,AGRWTH,A,1985,308.7932,
ISR,CPI,TOT,AGRWTH,A,1986,47.96489,
ISR,CPI,TOT,AGRWTH,A,1987,19.09385,
ISR,CPI,TOT,AGRWTH,A,1988,16.44022,
ISR,CPI,TOT,AGRWTH,A,1989,20.30338,
ISR,CPI,TOT,AGRWTH,A,1990,17.26479,
ISR,CPI,TOT,AGRWTH,A,1991,19.02399,
ISR,CPI,TOT,AGRWTH,A,1992,12.02224,
ISR,CPI,TOT,AGRWTH,A,1993,10.98015,
ISR,CPI,TOT,AGRWTH,A,1994,12.27874,
ISR,CPI,TOT,AGRWTH,A,1995,9.940259,
ISR,CPI,TOT,AGRWTH,A,1996,11.39623,
ISR,CPI,TOT,AGRWTH,A,1997,8.956639,
ISR,CPI,TOT,AGRWTH,A,1998,5.496829,
ISR,CPI,TOT,AGRWTH,A,1999,5.175056,
ISR,CPI,TOT,AGRWTH,A,2000,1.053575,
ISR,CPI,TOT,AGRWTH,A,2001,1.153505,
ISR,CPI,TOT,AGRWTH,A,2002,5.756579,
ISR,CPI,TOT,AGRWTH,A,2003,0.7257646,
ISR,CPI,TOT,AGRWTH,A,2004,-0.4117344,
ISR,CPI,TOT,AGRWTH,A,2005,1.312662,
ISR,CPI,TOT,AGRWTH,A,2006,2.060804,
ISR,CPI,TOT,AGRWTH,A,2007,0.4598161,
ISR,CPI,TOT,AGRWTH,A,2008,4.557214,
ISR,CPI,TOT,AGRWTH,A,2009,3.340312,
ISR,CPI,TOT,AGRWTH,A,2010,2.71664,
ISR,CPI,TOT,AGRWTH,A,2011,3.478573,
ISR,CPI,TOT,AGRWTH,A,2012,1.689482,
ISR,CPI,TOT,AGRWTH,A,2013,1.576212,
ISR,CPI,TOT,AGRWTH,A,2014,0.4864956,
ISR,CPI,TOT,AGRWTH,A,2015,-0.6343907,
ISR,CPI,TOT,AGRWTH,A,2016,-0.5460349,
ISR,CPI,TOT,AGRWTH,A,2017,0.2449531,
ISR,CPI,TOT,AGRWTH,A,2018,0.8173239,
ISR,CPI,TOT,AGRWTH,A,2019,0.8441287,
ISR,CPI,TOT,AGRWTH,A,2020,-0.5884303,
ISR,CPI,TOT,AGRWTH,A,2021,1.492288,
RUS,CPI,TOT,AGRWTH,A,1993,874.2458,
RUS,CPI,TOT,AGRWTH,A,1994,307.7226,
RUS,CPI,TOT,AGRWTH,A,1995,197.4143,
RUS,CPI,TOT,AGRWTH,A,1996,47.75201,
RUS,CPI,TOT,AGRWTH,A,1997,14.76132,
RUS,CPI,TOT,AGRWTH,A,1998,27.68569,
RUS,CPI,TOT,AGRWTH,A,1999,85.74649,
RUS,CPI,TOT,AGRWTH,A,2000,20.79877,
RUS,CPI,TOT,AGRWTH,A,2001,21.47701,
RUS,CPI,TOT,AGRWTH,A,2002,15.78873,
RUS,CPI,TOT,AGRWTH,A,2003,13.66329,
RUS,CPI,TOT,AGRWTH,A,2004,10.88861,
RUS,CPI,TOT,AGRWTH,A,2005,12.68531,
RUS,CPI,TOT,AGRWTH,A,2006,9.668655,
RUS,CPI,TOT,AGRWTH,A,2007,9.007296,
RUS,CPI,TOT,AGRWTH,A,2008,14.11077,
RUS,CPI,TOT,AGRWTH,A,2009,11.64733,
RUS,CPI,TOT,AGRWTH,A,2010,6.849392,
RUS,CPI,TOT,AGRWTH,A,2011,8.440471,
RUS,CPI,TOT,AGRWTH,A,2012,5.074733,
RUS,CPI,TOT,AGRWTH,A,2013,6.753717,
RUS,CPI,TOT,AGRWTH,A,2014,7.823416,
RUS,CPI,TOT,AGRWTH,A,2015,15.5344,
RUS,CPI,TOT,AGRWTH,A,2016,7.042436,
RUS,CPI,TOT,AGRWTH,A,2017,3.683334,
RUS,CPI,TOT,AGRWTH,A,2018,2.878305,
RUS,CPI,TOT,AGRWTH,A,2019,4.470367,
RUS,CPI,TOT,AGRWTH,A,2020,3.38166,
RUS,CPI,TOT,AGRWTH,A,2021,6.694456,
SVN,CPI,TOT,AGRWTH,A,1981,42.62295,
SVN,CPI,TOT,AGRWTH,A,1982,30.11255,
SVN,CPI,TOT,AGRWTH,A,1983,40.21349,
SVN,CPI,TOT,AGRWTH,A,1984,53.67198,
SVN,CPI,TOT,AGRWTH,A,1985,79.40636,
SVN,CPI,TOT,AGRWTH,A,1986,95.8865,
SVN,CPI,TOT,AGRWTH,A,1987,132.0727,
SVN,CPI,TOT,AGRWTH,A,1988,198.7537,
